Sequence Number,[Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_STBD_MAG_1 Range to Node,SF_STBD_MAG_1 Easting,SF_STBD_MAG_1 Northing,Magnetic Field 30011_MAG_SFSTBD_1_883381 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30015_MAG_SFSTBD_5_883767 [nT] Value,Value Value,Value Comment,Value Comment,10003_MRU_SF_STBD Pitch,10003_MRU_SF_STBD Roll
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.19,661835.08,5990666.06,340.47,2.66,243.19,661934.15,5990396.04,50071.63,1296.00,35.98,2.63,50063.56,1426.00,883381,883767,-0.02,0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.23,661835.04,5990666.16,340.47,2.66,243.19,661934.12,5990396.14,50071.71,1299.00,35.98,2.63,50063.65,1428.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.27,661835.00,5990666.27,340.47,2.66,243.20,661934.08,5990396.24,50071.72,1299.00,35.98,2.64,50063.65,1428.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.31,661834.97,5990666.37,340.47,2.66,243.19,661934.05,5990396.35,50071.69,1296.00,35.98,2.64,50063.59,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.40,661834.89,5990666.58,340.47,2.66,243.20,661933.97,5990396.55,50071.75,1299.00,35.98,2.62,50063.70,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.44,661834.86,5990666.68,340.47,2.66,243.20,661933.94,5990396.65,50071.77,1299.00,35.98,2.62,50063.70,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.48,661834.82,5990666.78,340.47,2.66,243.20,661933.90,5990396.75,50071.81,1299.00,35.98,2.63,50063.73,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.52,661834.78,5990666.89,340.47,2.66,243.20,661933.86,5990396.85,50071.81,1299.00,35.98,2.63,50063.74,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.60,661834.71,5990667.09,340.47,2.66,243.21,661933.79,5990397.05,50071.81,1299.00,35.98,2.63,50063.82,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.64,661834.68,5990667.19,340.47,2.66,243.19,661933.74,5990397.17,50071.72,1301.00,35.98,2.63,50063.65,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.68,661834.64,5990667.30,340.47,2.66,243.20,661933.70,5990397.27,50071.72,1299.00,35.98,2.67,50063.65,1426.00,883381,883767,0.04,-0.57
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.72,661834.60,5990667.40,340.47,2.66,243.20,661933.67,5990397.36,50071.90,1299.00,35.98,2.67,50063.82,1428.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.76,661834.57,5990667.50,340.47,2.66,243.20,661933.63,5990397.46,50071.90,1301.00,35.98,2.65,50063.83,1428.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.84,661834.49,5990667.71,340.47,2.66,243.20,661933.55,5990397.68,50071.86,1299.00,35.98,2.65,50063.70,1428.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.88,661834.46,5990667.81,340.47,2.66,243.20,661933.52,5990397.77,50071.77,1301.00,35.98,2.62,50063.70,1428.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.92,661834.42,5990667.91,340.47,2.66,243.20,661933.48,5990397.87,50071.90,1301.00,35.98,2.62,50063.70,1428.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:48.96,661834.38,5990668.01,340.47,2.66,243.20,661933.44,5990397.97,50071.86,1301.00,35.98,2.60,50063.82,1426.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.05,661834.31,5990668.22,340.47,2.66,243.20,661933.36,5990398.18,50071.90,1301.00,35.98,2.60,50063.79,1426.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.09,661834.28,5990668.32,340.47,2.66,243.20,661933.33,5990398.28,50071.90,1301.00,35.98,2.61,50063.86,1426.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.13,661834.24,5990668.42,340.47,2.66,243.20,661933.29,5990398.38,50071.95,1304.00,35.98,2.61,50063.88,1426.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.18,661834.19,5990668.56,340.47,2.66,243.21,661933.24,5990398.51,50071.90,1301.00,35.98,2.60,50063.92,1426.00,883381,883767,0.34,0.71
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.25,661834.13,5990668.73,340.47,2.66,243.21,661933.18,5990398.68,50071.95,1301.00,35.98,2.60,50063.88,1428.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.29,661834.09,5990668.83,340.47,2.66,243.20,661933.14,5990398.79,50071.99,1301.00,35.98,2.60,50063.96,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.33,661834.06,5990668.93,340.47,2.66,243.20,661933.11,5990398.89,50071.99,1301.00,35.98,2.60,50063.96,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.37,661834.02,5990669.04,340.47,2.66,243.21,661933.07,5990398.99,50071.87,1301.00,35.98,2.61,50063.83,1428.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.42,661833.98,5990669.17,340.47,2.66,243.21,661933.02,5990399.12,50071.94,1301.00,35.98,2.61,50063.88,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.49,661833.91,5990669.34,340.47,2.66,243.21,661932.96,5990399.29,50072.04,1301.00,35.98,2.60,50063.92,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.53,661833.88,5990669.44,340.47,2.66,243.21,661932.92,5990399.39,50071.96,1301.00,35.98,2.60,50063.92,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.58,661833.84,5990669.55,340.47,2.66,243.22,661932.89,5990399.49,50071.99,1301.00,35.98,2.60,50063.96,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.62,661833.81,5990669.65,340.47,2.66,243.21,661932.85,5990399.60,50071.95,1304.00,35.98,2.60,50063.92,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.70,661833.74,5990669.86,340.47,2.66,243.21,661932.79,5990399.81,50071.86,1301.00,35.98,2.63,50063.96,1426.00,883381,883767,-1.15,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.74,661833.70,5990669.96,340.47,2.66,243.21,661932.75,5990399.91,50072.04,1304.00,35.98,2.63,50063.96,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.78,661833.66,5990670.07,340.47,2.66,243.21,661932.71,5990400.01,50072.08,1304.00,35.98,2.59,50064.06,1428.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.82,661833.63,5990670.16,340.51,2.66,243.20,661932.68,5990400.11,50071.99,1304.00,35.98,2.59,50063.92,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.90,661833.56,5990670.37,340.51,2.66,243.21,661932.61,5990400.31,50071.95,1304.00,35.98,2.59,50063.88,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.94,661833.52,5990670.47,340.51,2.66,243.21,661932.58,5990400.42,50071.90,1304.00,35.98,2.59,50064.05,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:49.98,661833.48,5990670.57,340.51,2.66,243.19,661932.53,5990400.54,50072.08,1304.00,35.98,2.60,50064.05,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.02,661833.45,5990670.67,340.51,2.66,243.19,661932.49,5990400.64,50072.04,1304.00,35.98,2.60,50063.97,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.06,661833.41,5990670.77,340.51,2.66,243.19,661932.46,5990400.74,50072.08,1304.00,35.98,2.59,50064.06,1428.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.15,661833.33,5990671.00,340.51,2.66,243.19,661932.38,5990400.96,50072.08,1304.00,35.98,2.59,50064.01,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.19,661833.30,5990671.08,340.51,2.66,243.20,661932.35,5990401.04,50071.99,1306.00,35.98,2.59,50064.01,1426.00,883381,883767,0.98,0.76
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.23,661833.27,5990671.18,340.51,2.66,243.20,661932.31,5990401.14,50072.08,1304.00,35.98,2.59,50064.06,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.27,661833.24,5990671.29,340.51,2.66,243.19,661932.28,5990401.26,50072.13,1306.00,36.08,2.60,50064.09,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.35,661833.16,5990671.49,340.51,2.66,243.19,661932.21,5990401.46,50071.99,1304.00,36.08,2.60,50064.01,1423.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.39,661833.13,5990671.59,340.51,2.66,243.19,661932.17,5990401.56,50072.04,1304.00,36.08,2.59,50064.05,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.43,661833.09,5990671.70,340.51,2.66,243.20,661932.13,5990401.66,50071.99,1304.00,36.08,2.59,50064.05,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.47,661833.06,5990671.80,340.55,2.66,243.18,661932.10,5990401.77,50072.17,1304.00,36.08,2.59,50064.15,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.51,661833.02,5990671.90,340.55,2.66,243.18,661932.06,5990401.87,50072.13,1304.00,36.08,2.59,50064.18,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.59,661832.95,5990672.11,340.55,2.66,243.19,661931.99,5990402.07,50072.08,1306.00,36.08,2.60,50064.15,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.63,661832.91,5990672.21,340.55,2.66,243.01,661932.31,5990402.48,50072.13,1306.00,36.08,2.60,50064.15,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.67,661832.88,5990672.31,340.55,2.66,243.01,661932.27,5990402.59,50072.04,1304.00,36.08,2.58,50064.15,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.72,661832.84,5990672.42,340.55,2.66,243.01,661932.23,5990402.69,50072.13,1306.00,36.08,2.58,50064.10,1426.00,883381,883767,0.86,1.25
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.80,661832.77,5990672.61,340.55,2.66,243.00,661932.16,5990402.90,50072.17,1306.00,36.08,2.57,50064.19,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.84,661832.74,5990672.72,340.55,2.66,243.01,661932.13,5990403.00,50072.22,1306.00,36.08,2.57,50064.19,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.88,661832.70,5990672.82,340.55,2.66,243.01,661932.09,5990403.10,50072.13,1306.00,36.08,2.57,50064.19,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:50.92,661832.66,5990672.92,340.55,2.66,243.01,661932.06,5990403.20,50072.17,1306.00,36.08,2.57,50064.19,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.00,661832.59,5990673.13,340.59,2.66,243.01,661932.00,5990403.41,50072.10,1306.00,36.08,2.56,50064.10,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.04,661832.56,5990673.23,340.59,2.66,243.01,661931.96,5990403.51,50072.13,1306.00,36.08,2.56,50064.10,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.08,661832.52,5990673.33,340.59,2.66,243.01,661931.93,5990403.61,50072.08,1306.00,36.08,2.57,50064.15,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.12,661832.49,5990673.43,340.59,2.66,243.01,661931.89,5990403.71,50072.17,1306.00,36.08,2.57,50064.18,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.17,661832.44,5990673.56,340.59,2.66,243.02,661931.85,5990403.84,50072.13,1306.00,36.08,2.60,50064.15,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.24,661832.38,5990673.74,340.59,2.66,243.01,661931.79,5990404.02,50072.17,1306.00,36.08,2.60,50064.19,1426.00,883381,883767,-1.05,0.86
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.28,661832.34,5990673.84,340.59,2.66,243.01,661931.75,5990404.12,50072.17,1306.00,36.08,2.56,50064.19,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.32,661832.30,5990673.94,340.59,2.66,243.01,661931.72,5990404.22,50071.99,1306.00,36.08,2.56,50064.06,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.37,661832.27,5990674.04,340.59,2.66,243.01,661931.68,5990404.32,50072.04,1306.00,36.08,2.57,50064.06,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.45,661832.20,5990674.25,340.59,2.66,243.02,661931.61,5990404.52,50072.08,1306.00,36.08,2.57,50064.14,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.49,661832.17,5990674.35,340.59,2.66,243.01,661931.57,5990404.63,50072.13,1306.00,36.08,2.57,50064.23,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.53,661832.13,5990674.45,340.59,2.66,243.01,661931.54,5990404.74,50072.17,1306.00,36.08,2.57,50064.23,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.57,661832.09,5990674.55,340.59,2.66,243.01,661931.51,5990404.83,50072.04,1306.00,36.08,2.55,50064.06,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.65,661832.02,5990674.76,340.61,2.66,243.00,661931.41,5990405.04,50072.08,1309.00,36.08,2.55,50064.09,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.69,661831.99,5990674.86,340.61,2.66,243.01,661931.37,5990405.14,50071.99,1306.00,36.08,2.56,50064.09,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.73,661831.95,5990674.97,340.61,2.66,243.01,661931.34,5990405.24,50072.22,1309.00,36.08,2.56,50064.29,1426.00,883381,883767,-0.94,2.14
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.77,661831.92,5990675.07,340.61,2.66,243.00,661931.30,5990405.35,50072.08,1306.00,36.08,2.53,50064.15,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.81,661831.88,5990675.17,340.61,2.66,243.00,661931.27,5990405.45,50072.13,1309.00,36.08,2.53,50064.15,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.90,661831.81,5990675.38,340.61,2.66,243.00,661931.19,5990405.66,50071.99,1309.00,36.08,2.53,50064.15,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.93,661831.77,5990675.47,340.61,2.66,243.00,661931.16,5990405.75,50072.04,1309.00,36.13,2.53,50064.15,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:51.98,661831.74,5990675.58,340.61,2.66,243.01,661931.12,5990405.86,50072.08,1309.00,36.13,2.54,50064.14,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.02,661831.70,5990675.68,340.61,2.66,242.99,661931.09,5990405.97,50072.17,1309.00,36.13,2.54,50064.14,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.10,661831.62,5990675.89,340.61,2.66,242.99,661931.02,5990406.18,50072.05,1309.00,36.13,2.51,50064.09,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.14,661831.59,5990675.98,340.61,2.66,243.00,661930.99,5990406.27,50072.03,1309.00,36.13,2.51,50064.09,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.18,661831.56,5990676.08,340.61,2.66,243.00,661930.95,5990406.37,50072.00,1309.00,36.13,2.52,50064.10,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.22,661831.52,5990676.19,340.61,2.66,243.00,661930.91,5990406.47,50072.22,1309.00,36.13,2.52,50064.29,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.26,661831.48,5990676.29,340.61,2.66,243.00,661930.88,5990406.57,50072.04,1309.00,36.13,2.50,50064.29,1426.00,883381,883767,0.37,-0.06
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.34,661831.41,5990676.49,340.62,2.66,243.00,661930.80,5990406.78,50072.04,1309.00,36.13,2.50,50064.05,1423.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.38,661831.37,5990676.60,340.62,2.66,243.00,661930.77,5990406.88,50071.95,1309.00,36.13,2.50,50064.05,1423.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.43,661831.33,5990676.71,340.62,2.66,243.00,661930.73,5990406.99,50071.99,1309.00,36.13,2.50,50064.10,1426.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.46,661831.30,5990676.80,340.62,2.66,243.00,661930.70,5990407.08,50072.13,1309.00,36.13,2.50,50064.24,1426.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.55,661831.23,5990677.01,340.62,2.66,243.01,661930.63,5990407.28,50071.95,1309.00,36.13,2.50,50064.06,1426.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.59,661831.19,5990677.11,340.62,2.66,243.01,661930.59,5990407.38,50071.99,1311.00,36.13,2.51,50064.06,1426.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.63,661831.16,5990677.21,340.62,2.66,243.00,661930.55,5990407.49,50071.99,1309.00,36.13,2.51,50064.06,1426.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.67,661831.12,5990677.31,340.62,2.66,243.00,661930.51,5990407.59,50072.04,1311.00,36.13,2.49,50064.14,1426.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.75,661831.05,5990677.52,340.62,2.66,243.01,661930.43,5990407.78,50072.08,1311.00,36.13,2.49,50064.15,1426.00,883381,883767,-2.01,1.65
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.79,661831.01,5990677.62,340.62,2.66,243.02,661930.40,5990407.88,50072.04,1311.00,36.13,2.48,50064.18,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.83,661830.98,5990677.72,340.63,2.66,242.91,661930.45,5990408.13,50072.04,1311.00,36.13,2.48,50064.18,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.87,661830.94,5990677.82,340.63,2.66,242.91,661930.42,5990408.23,50071.99,1311.00,36.13,2.48,50064.18,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.91,661830.91,5990677.92,340.63,2.66,242.91,661930.38,5990408.33,50071.95,1311.00,36.13,2.48,50064.15,1423.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:52.99,661830.83,5990678.13,340.63,2.66,242.91,661930.31,5990408.54,50072.08,1311.00,36.13,2.47,50064.18,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.03,661830.80,5990678.23,340.63,2.66,242.91,661930.28,5990408.64,50072.04,1311.00,36.19,2.47,50064.19,1423.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.07,661830.76,5990678.33,340.63,2.66,242.91,661930.24,5990408.74,50071.95,1311.00,36.19,2.47,50064.10,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.11,661830.73,5990678.43,340.63,2.66,242.91,661930.21,5990408.83,50072.04,1311.00,36.19,2.47,50064.10,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.20,661830.65,5990678.64,340.63,2.66,242.92,661930.14,5990409.04,50071.95,1313.00,36.19,2.46,50064.15,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.24,661830.62,5990678.74,340.63,2.66,242.92,661930.10,5990409.14,50071.99,1311.00,36.19,2.46,50064.15,1426.00,883381,883767,-1.31,0.09
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.32,661830.54,5990678.95,340.63,2.66,242.92,661930.03,5990409.34,50072.08,1313.00,36.19,2.45,50064.24,1423.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.40,661830.47,5990679.15,340.63,2.66,242.92,661929.96,5990409.55,50072.04,1311.00,36.19,2.44,50064.32,1423.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.44,661830.44,5990679.25,340.63,2.66,242.92,661929.93,5990409.65,50072.13,1313.00,36.19,2.44,50064.29,1426.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.48,661830.40,5990679.35,340.61,2.66,242.91,661929.88,5990409.76,50072.17,1313.00,36.19,2.47,50064.29,1426.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.52,661830.36,5990679.46,340.61,2.66,242.91,661929.85,5990409.87,50072.13,1311.00,36.19,2.47,50064.29,1426.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.56,661830.33,5990679.56,340.61,2.66,242.91,661929.81,5990409.97,50072.08,1313.00,36.19,2.42,50064.32,1426.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.64,661830.25,5990679.76,340.61,2.66,242.91,661929.74,5990410.17,50072.04,1313.00,36.19,2.42,50064.33,1423.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.68,661830.22,5990679.87,340.61,2.66,242.91,661929.71,5990410.28,50072.14,1311.00,36.19,2.43,50064.33,1423.00,883381,883767,-0.38,-0.84
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_1,28/06/2026,03:32:53.73,661830.18,5990679.97,340.61,2.66,242.91,661929.67,5990410.38,50072.13,1311.00,36.19,2.43,50064.32,1426.00,883381,883767,-0.38,-0.84
