Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_4 Range to Node,SF_Port_MAG_4 Easting,SF_Port_MAG_4 Northing,Magnetic Field 30004_MAG_SFPort_4_883425 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30008_MAG_SFPort_8_883439 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.56,668065.53,5981998.34,325.12,3.02,197.81,668181.93,5981785.84,50019.89,1538.00,34.64,2.57,50012.20,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.60,668065.46,5981998.43,325.11,3.02,197.82,668181.87,5981785.92,50020.05,1538.00,34.64,2.56,50012.34,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.68,668065.32,5981998.64,325.11,3.02,197.83,668181.73,5981786.13,50020.23,1538.00,34.64,2.56,50012.52,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.72,668065.25,5981998.74,325.11,3.02,197.83,668181.67,5981786.23,50020.32,1538.00,34.64,2.58,50012.52,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.76,668065.18,5981998.84,325.11,3.02,197.82,668181.59,5981786.33,50020.41,1541.00,34.64,2.58,50012.73,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.80,668065.11,5981998.94,325.11,3.02,197.82,668181.52,5981786.43,50020.54,1541.00,34.64,2.57,50012.84,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.89,668064.97,5981999.15,325.11,3.02,197.83,668181.38,5981786.64,50020.68,1538.00,34.64,2.57,50012.93,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.94,668064.87,5981999.28,325.11,3.02,197.83,668181.29,5981786.78,50020.82,1541.00,34.64,2.57,50012.93,1587.00,883425,883439,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:22.96,668064.83,5981999.34,325.11,3.02,197.82,668181.24,5981786.83,50020.92,1538.00,34.64,2.57,50012.93,1587.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.01,668064.76,5981999.45,325.11,3.02,197.82,668181.17,5981786.94,50021.00,1541.00,34.59,2.56,50013.24,1587.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.09,668064.62,5981999.65,325.11,3.02,197.83,668181.04,5981787.14,50021.18,1538.00,34.59,2.56,50013.33,1584.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.13,668064.55,5981999.75,325.11,3.02,197.83,668180.97,5981787.24,50021.22,1538.00,34.59,2.55,50013.50,1587.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.18,668064.45,5981999.88,325.11,3.02,197.83,668180.88,5981787.38,50021.36,1541.00,34.59,2.55,50013.50,1587.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.22,668064.38,5981999.98,325.11,3.02,197.83,668180.82,5981787.47,50021.54,1538.00,34.59,2.55,50013.61,1584.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.25,668064.34,5982000.04,325.12,3.02,197.83,668180.74,5981787.52,50021.58,1541.00,34.59,2.55,50013.79,1584.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.33,668064.20,5982000.25,325.12,3.02,197.83,668180.61,5981787.73,50021.65,1538.00,34.59,2.56,50013.88,1584.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.37,668064.13,5982000.35,325.12,3.02,197.83,668180.54,5981787.83,50021.67,1541.00,34.59,2.56,50013.88,1584.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.41,668064.06,5982000.45,325.12,3.02,197.83,668180.48,5981787.93,50021.99,1538.00,34.59,2.56,50014.01,1587.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.46,668063.98,5982000.56,325.12,3.02,197.83,668180.40,5981788.04,50022.01,1538.00,34.59,2.56,50014.10,1587.00,883425,883439,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.54,668063.85,5982000.76,325.12,3.02,197.83,668180.26,5981788.24,50022.04,1541.00,34.59,2.55,50014.28,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.58,668063.78,5982000.86,325.12,3.02,197.83,668180.19,5981788.34,50022.22,1538.00,34.59,2.55,50014.28,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.61,668063.72,5982000.96,325.12,3.02,197.83,668180.12,5981788.44,50022.26,1541.00,34.59,2.59,50014.42,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.66,668063.64,5982001.07,325.12,3.02,197.83,668180.05,5981788.55,50022.32,1538.00,34.59,2.59,50014.33,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.70,668063.58,5982001.16,325.12,3.02,197.83,668179.98,5981788.65,50022.40,1541.00,34.59,2.60,50014.46,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.78,668063.43,5982001.37,325.12,3.02,197.83,668179.85,5981788.85,50022.44,1538.00,34.59,2.60,50014.69,1584.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.82,668063.37,5982001.47,325.12,3.02,197.83,668179.78,5981788.95,50022.60,1541.00,34.59,2.56,50014.69,1584.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.86,668063.30,5982001.57,325.12,3.02,197.83,668179.72,5981789.05,50022.67,1541.00,34.59,2.56,50014.83,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.90,668063.22,5982001.67,325.12,3.02,197.84,668179.83,5981789.25,50022.78,1541.00,34.59,2.57,50014.74,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:23.98,668063.08,5982001.88,325.12,3.02,197.84,668179.70,5981789.46,50022.85,1543.00,34.59,2.57,50015.05,1587.00,883425,883439,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.02,668063.01,5982001.97,325.12,3.02,197.84,668179.63,5981789.56,50022.99,1538.00,34.59,2.58,50015.05,1587.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.06,668062.95,5982002.07,325.12,3.02,197.84,668179.57,5981789.65,50022.96,1543.00,34.59,2.58,50015.14,1587.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.11,668062.87,5982002.18,325.12,3.02,197.84,668179.48,5981789.76,50023.09,1541.00,34.59,2.60,50015.12,1587.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.20,668062.70,5982002.41,325.12,3.02,197.84,668179.32,5981790.00,50023.08,1541.00,34.59,2.60,50015.19,1589.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.24,668062.63,5982002.52,325.12,3.02,197.84,668179.26,5981790.10,50023.17,1545.00,34.59,2.60,50015.32,1584.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.27,668062.60,5982002.59,325.12,3.02,197.85,668179.23,5981790.18,50023.09,1541.00,34.59,2.60,50015.32,1584.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.31,668062.53,5982002.69,325.12,3.02,197.85,668179.17,5981790.28,50023.17,1545.00,34.59,2.57,50015.37,1587.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.35,668062.46,5982002.79,325.12,3.02,197.85,668179.10,5981790.38,50023.36,1543.00,34.59,2.57,50015.50,1587.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.43,668062.32,5982003.00,325.12,3.02,197.85,668178.97,5981790.59,50023.44,1543.00,34.59,2.56,50015.55,1589.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.48,668062.24,5982003.11,325.12,3.02,197.85,668178.89,5981790.70,50023.41,1541.00,34.59,2.56,50015.55,1589.00,883425,883439,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.51,668062.18,5982003.20,325.14,3.02,197.85,668178.82,5981790.79,50023.46,1543.00,34.59,2.55,50015.69,1584.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.55,668062.11,5982003.30,325.14,3.02,197.85,668178.75,5981790.90,50023.48,1545.00,34.59,2.55,50015.70,1587.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.64,668061.96,5982003.52,325.14,3.02,197.84,668178.59,5981791.11,50023.44,1543.00,34.59,2.55,50015.69,1587.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.67,668061.89,5982003.61,325.14,3.02,197.84,668178.53,5981791.20,50023.59,1545.00,34.64,2.55,50015.69,1587.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.71,668061.82,5982003.71,325.14,3.02,197.84,668178.46,5981791.30,50023.64,1543.00,34.64,2.56,50015.78,1587.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.76,668061.75,5982003.82,325.14,3.02,197.80,668178.35,5981791.44,50023.67,1545.00,34.64,2.56,50015.91,1589.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.84,668061.61,5982004.02,325.14,3.02,197.80,668178.22,5981791.64,50023.73,1543.00,34.64,2.56,50016.05,1587.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.88,668061.54,5982004.12,325.14,3.02,197.80,668178.15,5981791.75,50023.85,1543.00,34.64,2.56,50016.09,1589.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.92,668061.47,5982004.22,325.14,3.02,197.81,668178.09,5981791.84,50023.95,1543.00,34.64,2.54,50016.09,1589.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:24.98,668061.36,5982004.37,325.09,3.02,197.80,668177.96,5981792.00,50024.04,1543.00,34.64,2.54,50016.18,1587.00,883425,883439,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.00,668061.32,5982004.42,325.09,3.02,197.80,668177.93,5981792.04,50024.07,1543.00,34.64,2.54,50016.34,1589.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.08,668061.18,5982004.63,325.09,3.02,197.80,668177.79,5981792.26,50024.04,1543.00,34.64,2.54,50016.36,1587.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.12,668061.11,5982004.72,325.09,3.02,197.80,668177.73,5981792.35,50024.22,1545.00,34.64,2.54,50016.36,1587.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.16,668061.04,5982004.82,325.09,3.02,197.80,668177.66,5981792.46,50024.30,1543.00,34.64,2.54,50016.43,1589.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.21,668060.97,5982004.93,325.09,3.02,197.80,668177.59,5981792.56,50024.36,1545.00,34.64,2.54,50016.50,1587.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.29,668060.82,5982005.14,325.09,3.02,197.83,668177.45,5981792.74,50024.50,1543.00,34.64,2.54,50016.70,1584.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.33,668060.75,5982005.23,325.09,3.02,197.83,668177.38,5981792.84,50024.52,1543.00,34.64,2.53,50016.70,1584.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.36,668060.69,5982005.33,325.09,3.02,197.83,668177.32,5981792.94,50024.72,1545.00,34.64,2.53,50016.82,1589.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.41,668060.61,5982005.45,325.09,3.02,197.82,668177.22,5981793.05,50024.86,1543.00,34.64,2.54,50016.86,1587.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.45,668060.54,5982005.54,325.09,3.02,197.82,668177.16,5981793.15,50024.99,1545.00,34.64,2.54,50017.06,1587.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.53,668060.40,5982005.75,325.09,3.02,197.82,668177.03,5981793.36,50025.04,1543.00,34.64,2.53,50017.20,1587.00,883425,883439,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.57,668060.33,5982005.84,325.09,3.02,197.82,668176.96,5981793.46,50025.07,1545.00,34.64,2.53,50017.20,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.61,668060.26,5982005.94,325.07,3.02,197.83,668176.87,5981793.54,50025.26,1543.00,34.64,2.53,50017.22,1589.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.65,668060.19,5982006.05,325.07,3.02,197.83,668176.80,5981793.65,50025.40,1545.00,34.64,2.53,50017.36,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.73,668060.04,5982006.25,325.07,3.02,197.83,668176.66,5981793.85,50025.54,1545.00,34.64,2.52,50017.42,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.77,668059.97,5982006.34,325.07,3.02,197.73,668176.54,5981794.03,50025.58,1543.00,34.64,2.52,50017.59,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.81,668059.90,5982006.44,325.07,3.02,197.73,668176.47,5981794.13,50025.63,1545.00,34.64,2.54,50017.65,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.85,668059.83,5982006.54,325.07,3.02,197.73,668176.41,5981794.23,50025.81,1543.00,34.64,2.54,50017.72,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:25.94,668059.68,5982006.75,325.07,3.02,197.73,668176.26,5981794.44,50025.90,1545.00,34.64,2.51,50017.88,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.02,668059.55,5982006.94,325.07,3.02,197.73,668176.12,5981794.63,50026.08,1543.00,34.64,2.51,50017.99,1587.00,883425,883439,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.06,668059.47,5982007.05,325.07,3.02,197.73,668176.04,5981794.74,50026.17,1545.00,34.64,2.51,50018.19,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.10,668059.41,5982007.14,325.07,3.02,197.73,668175.98,5981794.83,50026.26,1545.00,34.64,2.53,50018.08,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.18,668059.26,5982007.35,325.07,3.02,197.73,668175.84,5981795.04,50026.40,1548.00,34.64,2.53,50018.33,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.22,668059.19,5982007.46,325.07,3.02,197.73,668175.77,5981795.15,50026.44,1545.00,34.64,2.51,50018.33,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.27,668059.11,5982007.56,325.04,3.02,197.90,668176.12,5981795.30,50026.44,1548.00,34.64,2.51,50018.36,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.30,668059.05,5982007.64,325.04,3.02,197.90,668176.07,5981795.39,50026.49,1543.00,34.64,2.50,50018.36,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.39,668058.90,5982007.85,325.04,3.02,197.90,668175.93,5981795.60,50026.62,1545.00,34.64,2.50,50018.54,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.42,668058.83,5982007.95,325.04,3.02,198.00,668175.88,5981795.60,50026.67,1545.00,34.64,2.49,50018.54,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.46,668058.77,5982008.05,325.04,3.02,198.00,668175.82,5981795.69,50026.80,1543.00,34.64,2.49,50018.55,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.52,668058.66,5982008.20,325.04,3.02,198.00,668175.72,5981795.84,50026.80,1545.00,34.64,2.49,50018.73,1587.00,883425,883439,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.59,668058.55,5982008.36,325.04,3.02,198.00,668175.61,5981796.01,50026.94,1543.00,34.64,2.49,50018.82,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.63,668058.47,5982008.46,325.04,3.02,198.00,668175.52,5981796.11,50027.05,1545.00,34.64,2.49,50018.92,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.67,668058.41,5982008.56,325.04,3.02,198.00,668175.46,5981796.21,50027.03,1545.00,34.64,2.49,50018.92,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.71,668058.34,5982008.66,325.04,3.02,198.00,668175.39,5981796.31,50027.07,1545.00,34.64,2.49,50018.87,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.75,668058.27,5982008.76,325.04,3.02,198.00,668175.33,5981796.41,50027.07,1548.00,34.64,2.49,50018.94,1589.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.83,668058.12,5982008.96,325.04,3.02,197.93,668175.13,5981796.67,50027.12,1545.00,34.64,2.50,50019.01,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.87,668058.05,5982009.06,325.04,3.02,197.93,668175.07,5981796.76,50027.21,1548.00,34.69,2.50,50019.01,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.91,668057.98,5982009.16,325.04,3.02,197.94,668175.00,5981796.86,50027.32,1545.00,34.69,2.48,50019.10,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:26.95,668057.91,5982009.26,325.04,3.02,197.94,668174.94,5981796.96,50027.25,1548.00,34.69,2.48,50019.08,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.04,668057.76,5982009.47,325.04,3.02,197.93,668174.78,5981797.17,50027.21,1545.00,34.69,2.48,50019.14,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.08,668057.69,5982009.57,325.04,3.02,197.93,668174.71,5981797.27,50027.30,1545.00,34.69,2.48,50019.19,1587.00,883425,883439,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.11,668057.63,5982009.66,325.04,3.02,197.93,668174.65,5981797.37,50027.32,1545.00,34.69,2.49,50019.19,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.16,668057.55,5982009.77,325.04,3.02,197.94,668174.58,5981797.48,50027.44,1545.00,34.69,2.49,50019.21,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.24,668057.41,5982009.98,325.04,3.02,197.94,668174.45,5981797.68,50027.48,1545.00,34.69,2.47,50019.37,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.28,668057.34,5982010.07,325.04,3.02,197.93,668174.37,5981797.78,50027.48,1545.00,34.69,2.47,50019.37,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.32,668057.27,5982010.17,325.04,3.02,197.93,668174.30,5981797.88,50027.57,1548.00,34.69,2.46,50019.37,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.36,668057.20,5982010.27,325.04,3.02,197.93,668174.24,5981797.98,50027.50,1543.00,34.69,2.46,50019.37,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.40,668057.13,5982010.37,325.04,3.02,197.93,668174.17,5981798.08,50027.48,1545.00,34.69,2.44,50019.37,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.48,668056.98,5982010.58,325.04,3.02,197.94,668174.03,5981798.30,50027.53,1548.00,34.69,2.44,50019.41,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.54,668056.88,5982010.73,325.04,3.02,197.94,668173.94,5981798.44,50027.50,1545.00,34.69,2.45,50019.41,1587.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.56,668056.85,5982010.77,325.04,3.02,197.94,668173.91,5981798.49,50027.44,1548.00,34.69,2.45,50019.32,1589.00,883425,883439,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.61,668056.77,5982010.88,325.06,3.03,197.98,668173.83,5981798.55,50027.62,1543.00,34.69,2.44,50019.46,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.69,668056.63,5982011.08,325.06,3.03,197.97,668173.68,5981798.75,50027.62,1548.00,34.69,2.44,50019.44,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.73,668056.56,5982011.18,325.06,3.03,197.98,668173.61,5981798.85,50027.66,1545.00,34.69,2.47,50019.44,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.76,668056.49,5982011.27,325.06,3.03,197.96,668173.53,5981798.95,50027.63,1545.00,34.69,2.47,50019.55,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.81,668056.41,5982011.38,325.06,3.03,197.96,668173.45,5981799.06,50027.62,1545.00,34.69,2.45,50019.50,1589.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.85,668056.35,5982011.47,325.06,3.03,197.96,668173.39,5981799.16,50027.66,1545.00,34.69,2.45,50019.55,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.93,668056.20,5982011.68,325.06,3.03,197.97,668173.26,5981799.37,50027.68,1548.00,34.69,2.42,50019.55,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:27.97,668056.13,5982011.77,325.07,3.03,197.96,668173.17,5981799.45,50027.71,1548.00,34.79,2.42,50019.55,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:28.01,668056.06,5982011.87,325.07,3.03,197.96,668173.10,5981799.55,50027.71,1548.00,34.79,2.44,50019.64,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:28.05,668055.99,5982011.98,325.07,3.03,197.96,668173.03,5981799.65,50027.62,1543.00,34.79,2.44,50019.58,1587.00,883425,883439,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:28.14,668055.85,5982012.18,325.07,3.03,197.97,668172.89,5981799.86,50027.59,1548.00,34.79,2.41,50019.50,1589.00,883425,883439,-2.94,1.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:28.17,668055.78,5982012.28,325.07,3.03,197.97,668172.83,5981799.96,50027.71,1545.00,34.79,2.41,50019.50,1589.00,883425,883439,-2.94,1.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:27:28.22,668055.70,5982012.40,325.07,3.03,197.96,668172.73,5981800.07,50027.66,1545.00,34.79,2.41,50019.64,1587.00,883425,883439,-2.94,1.07
